Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage
63;  330;  42.746114;  0.555699;  243;  31.476684;  76;  9.844560;  10;  1.295337;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
64;  324;  41.968912;  0.559585;  239;  30.958549;  63;  8.160622;  21;  2.720207;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
65;  339;  43.911917;  0.579016;  246;  31.865285;  78;  10.103627;  15;  1.943005;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
66;  329;  42.616580;  0.546632;  251;  32.512953;  65;  8.419689;  11;  1.424870;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
67;  340;  44.041451;  0.566062;  256;  33.160622;  72;  9.326425;  11;  1.424870;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
68;  324;  41.968912;  0.531088;  245;  31.735751;  73;  9.455959;  5;  0.647668;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
69;  327;  42.357513;  0.547927;  242;  31.347150;  76;  9.844560;  7;  0.906736;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
70;  325;  42.098446;  0.538860;  249;  32.253886;  62;  8.031088;  13;  1.683938;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
71;  327;  42.357513;  0.554404;  241;  31.217617;  73;  9.455959;  11;  1.424870;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
72;  319;  41.321244;  0.533679;  244;  31.606218;  60;  7.772021;  12;  1.554404;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
73;  323;  41.839378;  0.537565;  244;  31.606218;  67;  8.678756;  11;  1.424870;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
74;  327;  42.357513;  0.533679;  256;  33.160622;  58;  7.512953;  12;  1.554404;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
75;  330;  42.746114;  0.549223;  251;  32.512953;  65;  8.419689;  13;  1.683938;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
76;  345;  44.689119;  0.551813;  275;  35.621762;  61;  7.901554;  7;  0.906736;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
77;  343;  44.430052;  0.556995;  269;  34.844560;  63;  8.160622;  9;  1.165803;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
78;  330;  42.746114;  0.559585;  243;  31.476684;  75;  9.715026;  9;  1.165803;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
79;  353;  45.725389;  0.594560;  265;  34.326425;  74;  9.585492;  10;  1.295337;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
80;  336;  43.523316;  0.541451;  264;  34.196891;  63;  8.160622;  8;  1.036269;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
81;  325;  42.098446;  0.546632;  238;  30.829016;  77;  9.974093;  10;  1.295337;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
82;  333;  43.134715;  0.559585;  247;  31.994819;  74;  9.585492;  11;  1.424870;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
83;  344;  44.559585;  0.569948;  257;  33.290155;  78;  10.103627;  9;  1.165803;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
84;  346;  44.818653;  0.549223;  274;  35.492228;  66;  8.549223;  6;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
85;  338;  43.782383;  0.584197;  240;  31.088083;  85;  11.010363;  11;  1.424870;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
86;  331;  42.875648;  0.566062;  242;  31.347150;  72;  9.326425;  17;  2.202073;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
87;  332;  43.005181;  0.546632;  253;  32.772021;  69;  8.937824;  9;  1.165803;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
88;  335;  43.393782;  0.556995;  252;  32.642487;  71;  9.196891;  12;  1.554404;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
89;  331;  42.875648;  0.556995;  247;  31.994819;  70;  9.067358;  13;  1.683938;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
90;  325;  42.098446;  0.542746;  243;  31.476684;  71;  9.196891;  10;  1.295337;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
91;  335;  43.393782;  0.553109;  253;  32.772021;  72;  9.326425;  10;  1.295337;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
92;  323;  41.839378;  0.527202;  250;  32.383420;  64;  8.290155;  7;  0.906736;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
93;  334;  43.264249;  0.550518;  251;  32.512953;  76;  9.844560;  6;  0.777202;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
94;  336;  43.523316;  0.559585;  251;  32.512953;  74;  9.585492;  11;  1.424870;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
95;  333;  43.134715;  0.534974;  263;  34.067358;  60;  7.772021;  10;  1.295337;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
96;  320;  41.450777;  0.520725;  251;  32.512953;  57;  7.383420;  11;  1.424870;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
97;  333;  43.134715;  0.553109;  253;  32.772021;  68;  8.808290;  10;  1.295337;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
98;  332;  43.005181;  0.547927;  256;  33.160622;  62;  8.031088;  13;  1.683938;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
99;  327;  42.357513;  0.531088;  259;  33.549223;  55;  7.124352;  11;  1.424870;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
100;  324;  41.968912;  0.540155;  243;  31.476684;  70;  9.067358;  10;  1.295337;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
101;  324;  41.968912;  0.542746;  241;  31.217617;  72;  9.326425;  10;  1.295337;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
102;  318;  41.191710;  0.532383;  238;  30.829016;  69;  8.937824;  9;  1.165803;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
103;  312;  40.414508;  0.523316;  234;  30.310881;  65;  8.419689;  12;  1.554404;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
104;  318;  41.191710;  0.529793;  240;  31.088083;  65;  8.419689;  13;  1.683938;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
105;  338;  43.782383;  0.542746;  266;  34.455959;  63;  8.160622;  9;  1.165803;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
106;  320;  41.450777;  0.536269;  240;  31.088083;  67;  8.678756;  12;  1.554404;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
107;  333;  43.134715;  0.545337;  259;  33.549223;  62;  8.031088;  10;  1.295337;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
108;  328;  42.487047;  0.546632;  248;  32.124352;  66;  8.549223;  14;  1.813472;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
109;  323;  41.839378;  0.542746;  244;  31.606218;  64;  8.290155;  13;  1.683938;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
110;  319;  41.321244;  0.540155;  240;  31.088083;  62;  8.031088;  15;  1.943005;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
111;  305;  39.507772;  0.520725;  224;  29.015544;  66;  8.549223;  14;  1.813472;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
112;  310;  40.155440;  0.522021;  229;  29.663212;  69;  8.937824;  12;  1.554404;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
113;  326;  42.227979;  0.529793;  249;  32.253886;  71;  9.196891;  6;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
114;  314;  40.673575;  0.520725;  241;  31.217617;  58;  7.512953;  15;  1.943005;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
115;  295;  38.212435;  0.501295;  217;  28.108808;  64;  8.290155;  14;  1.813472;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
116;  316;  40.932642;  0.537565;  235;  30.440415;  64;  8.290155;  16;  2.072539;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
117;  315;  40.803109;  0.534974;  231;  29.922280;  71;  9.196891;  12;  1.554404;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
118;  334;  43.264249;  0.553109;  255;  33.031088;  68;  8.808290;  8;  1.036269;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
119;  323;  41.839378;  0.532383;  250;  32.383420;  58;  7.512953;  15;  1.943005;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
120;  328;  42.487047;  0.538860;  250;  32.383420;  69;  8.937824;  8;  1.036269;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
121;  332;  43.005181;  0.553109;  248;  32.124352;  75;  9.715026;  8;  1.036269;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
122;  354;  45.854922;  0.579016;  271;  35.103627;  75;  9.715026;  6;  0.777202;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
