Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage;  11 OM Count;  11 OM Percentage;  12 OM Count;  12 OM Percentage;  13 OM Count;  13 OM Percentage;  14 OM Count;  14 OM Percentage;  15 OM Count;  15 OM Percentage;  16 OM Count;  16 OM Percentage;  17 OM Count;  17 OM Percentage;  18 OM Count;  18 OM Percentage;  19 OM Count;  19 OM Percentage;  20 OM Count;  20 OM Percentage
469;  668;  86.528497;  4.037565;  76;  9.844560;  98;  12.694301;  91;  11.787565;  94;  12.176166;  87;  11.269430;  70;  9.067358;  49;  6.347150;  34;  4.404145;  24;  3.108808;  17;  2.202073;  14;  1.813472;  6;  0.777202;  4;  0.518135;  0;  0.000000;  2;  0.259067;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
470;  681;  88.212435;  4.108808;  93;  12.046632;  92;  11.917098;  90;  11.658031;  90;  11.658031;  87;  11.269430;  72;  9.326425;  46;  5.958549;  39;  5.051813;  20;  2.590674;  22;  2.849741;  15;  1.943005;  7;  0.906736;  2;  0.259067;  1;  0.129534;  5;  0.647668;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
471;  679;  87.953368;  4.102332;  90;  11.658031;  80;  10.362694;  90;  11.658031;  97;  12.564767;  85;  11.010363;  87;  11.269430;  54;  6.994819;  31;  4.015544;  21;  2.720207;  17;  2.202073;  13;  1.683938;  6;  0.777202;  4;  0.518135;  2;  0.259067;  1;  0.129534;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000
472;  675;  87.435233;  4.075130;  87;  11.269430;  83;  10.751295;  91;  11.787565;  97;  12.564767;  92;  11.917098;  78;  10.103627;  40;  5.181347;  41;  5.310881;  21;  2.720207;  18;  2.331606;  10;  1.295337;  10;  1.295337;  3;  0.388601;  3;  0.388601;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
473;  680;  88.082902;  4.042746;  97;  12.564767;  97;  12.564767;  76;  9.844560;  103;  13.341969;  76;  9.844560;  71;  9.196891;  53;  6.865285;  45;  5.829016;  20;  2.590674;  19;  2.461140;  8;  1.036269;  8;  1.036269;  3;  0.388601;  2;  0.259067;  0;  0.000000;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
474;  678;  87.823834;  4.086788;  86;  11.139896;  98;  12.694301;  85;  11.010363;  88;  11.398964;  95;  12.305699;  70;  9.067358;  51;  6.606218;  36;  4.663212;  22;  2.849741;  22;  2.849741;  10;  1.295337;  5;  0.647668;  5;  0.647668;  3;  0.388601;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
475;  680;  88.082902;  4.077720;  87;  11.269430;  96;  12.435233;  81;  10.492228;  99;  12.823834;  87;  11.269430;  69;  8.937824;  66;  8.549223;  33;  4.274611;  18;  2.331606;  18;  2.331606;  13;  1.683938;  6;  0.777202;  2;  0.259067;  3;  0.388601;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
476;  678;  87.823834;  4.081606;  92;  11.917098;  95;  12.305699;  85;  11.010363;  85;  11.010363;  86;  11.139896;  79;  10.233161;  48;  6.217617;  35;  4.533679;  32;  4.145078;  15;  1.943005;  13;  1.683938;  4;  0.518135;  5;  0.647668;  1;  0.129534;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
477;  683;  88.471503;  4.073834;  95;  12.305699;  87;  11.269430;  105;  13.601036;  84;  10.880829;  93;  12.046632;  64;  8.290155;  44;  5.699482;  36;  4.663212;  31;  4.015544;  17;  2.202073;  14;  1.813472;  4;  0.518135;  2;  0.259067;  4;  0.518135;  1;  0.129534;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
478;  680;  88.082902;  4.099741;  83;  10.751295;  96;  12.435233;  89;  11.528497;  93;  12.046632;  94;  12.176166;  65;  8.419689;  52;  6.735751;  40;  5.181347;  28;  3.626943;  15;  1.943005;  11;  1.424870;  5;  0.647668;  5;  0.647668;  2;  0.259067;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
479;  679;  87.953368;  4.018135;  102;  13.212435;  78;  10.103627;  99;  12.823834;  94;  12.176166;  94;  12.176166;  57;  7.383420;  51;  6.606218;  36;  4.663212;  27;  3.497409;  12;  1.554404;  15;  1.943005;  4;  0.518135;  5;  0.647668;  3;  0.388601;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
480;  678;  87.823834;  4.041451;  85;  11.010363;  94;  12.176166;  100;  12.953368;  92;  11.917098;  91;  11.787565;  62;  8.031088;  47;  6.088083;  42;  5.440415;  23;  2.979275;  13;  1.683938;  15;  1.943005;  8;  1.036269;  1;  0.129534;  1;  0.129534;  2;  0.259067;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
481;  685;  88.730570;  4.085492;  97;  12.564767;  91;  11.787565;  90;  11.658031;  101;  13.082902;  78;  10.103627;  76;  9.844560;  46;  5.958549;  38;  4.922280;  16;  2.072539;  23;  2.979275;  14;  1.813472;  5;  0.647668;  4;  0.518135;  2;  0.259067;  3;  0.388601;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
482;  676;  87.564767;  4.060881;  83;  10.751295;  92;  11.917098;  92;  11.917098;  101;  13.082902;  82;  10.621762;  68;  8.808290;  51;  6.606218;  43;  5.569948;  24;  3.108808;  14;  1.813472;  12;  1.554404;  6;  0.777202;  4;  0.518135;  3;  0.388601;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
483;  673;  87.176166;  4.020725;  94;  12.176166;  86;  11.139896;  86;  11.139896;  101;  13.082902;  82;  10.621762;  71;  9.196891;  55;  7.124352;  26;  3.367876;  25;  3.238342;  23;  2.979275;  12;  1.554404;  6;  0.777202;  0;  0.000000;  2;  0.259067;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
484;  678;  87.823834;  4.056995;  87;  11.269430;  97;  12.564767;  92;  11.917098;  93;  12.046632;  79;  10.233161;  71;  9.196891;  62;  8.031088;  31;  4.015544;  18;  2.331606;  23;  2.979275;  10;  1.295337;  6;  0.777202;  4;  0.518135;  2;  0.259067;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
485;  676;  87.564767;  4.033679;  86;  11.139896;  96;  12.435233;  95;  12.305699;  106;  13.730570;  74;  9.585492;  57;  7.383420;  55;  7.124352;  40;  5.181347;  21;  2.720207;  16;  2.072539;  16;  2.072539;  6;  0.777202;  3;  0.388601;  3;  0.388601;  1;  0.129534;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000
486;  678;  87.823834;  4.018135;  90;  11.658031;  97;  12.564767;  86;  11.139896;  102;  13.212435;  80;  10.362694;  69;  8.937824;  55;  7.124352;  36;  4.663212;  20;  2.590674;  15;  1.943005;  13;  1.683938;  9;  1.165803;  3;  0.388601;  0;  0.000000;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
487;  673;  87.176166;  4.058290;  90;  11.658031;  88;  11.398964;  81;  10.492228;  109;  14.119171;  84;  10.880829;  65;  8.419689;  52;  6.735751;  32;  4.145078;  29;  3.756477;  14;  1.813472;  12;  1.554404;  10;  1.295337;  1;  0.129534;  1;  0.129534;  3;  0.388601;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000
488;  678;  87.823834;  4.015544;  89;  11.528497;  95;  12.305699;  98;  12.694301;  104;  13.471503;  71;  9.196891;  66;  8.549223;  51;  6.606218;  39;  5.051813;  19;  2.461140;  17;  2.202073;  13;  1.683938;  8;  1.036269;  2;  0.259067;  5;  0.647668;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
489;  679;  87.953368;  4.076425;  89;  11.528497;  88;  11.398964;  90;  11.658031;  104;  13.471503;  91;  11.787565;  67;  8.678756;  49;  6.347150;  28;  3.626943;  22;  2.849741;  20;  2.590674;  16;  2.072539;  5;  0.647668;  5;  0.647668;  3;  0.388601;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
490;  676;  87.564767;  4.011658;  85;  11.010363;  105;  13.601036;  85;  11.010363;  98;  12.694301;  87;  11.269430;  59;  7.642487;  57;  7.383420;  35;  4.533679;  24;  3.108808;  12;  1.554404;  12;  1.554404;  9;  1.165803;  5;  0.647668;  1;  0.129534;  1;  0.129534;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000
491;  673;  87.176166;  4.068653;  82;  10.621762;  95;  12.305699;  86;  11.139896;  100;  12.953368;  83;  10.751295;  81;  10.492228;  46;  5.958549;  26;  3.367876;  29;  3.756477;  12;  1.554404;  18;  2.331606;  8;  1.036269;  0;  0.000000;  3;  0.388601;  1;  0.129534;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
492;  683;  88.471503;  4.085492;  83;  10.751295;  102;  13.212435;  101;  13.082902;  92;  11.917098;  80;  10.362694;  67;  8.678756;  54;  6.994819;  29;  3.756477;  25;  3.238342;  21;  2.720207;  15;  1.943005;  7;  0.906736;  3;  0.388601;  1;  0.129534;  1;  0.129534;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
493;  683;  88.471503;  4.015544;  98;  12.694301;  96;  12.435233;  90;  11.658031;  98;  12.694301;  77;  9.974093;  76;  9.844560;  53;  6.865285;  26;  3.367876;  19;  2.461140;  23;  2.979275;  12;  1.554404;  8;  1.036269;  3;  0.388601;  2;  0.259067;  0;  0.000000;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
494;  683;  88.471503;  4.094560;  101;  13.082902;  83;  10.751295;  99;  12.823834;  96;  12.435233;  76;  9.844560;  67;  8.678756;  47;  6.088083;  44;  5.699482;  22;  2.849741;  16;  2.072539;  14;  1.813472;  8;  1.036269;  5;  0.647668;  3;  0.388601;  0;  0.000000;  0;  0.000000;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000
495;  686;  88.860104;  4.077720;  94;  12.176166;  89;  11.528497;  93;  12.046632;  110;  14.248705;  84;  10.880829;  66;  8.549223;  46;  5.958549;  33;  4.274611;  24;  3.108808;  15;  1.943005;  15;  1.943005;  9;  1.165803;  1;  0.129534;  3;  0.388601;  3;  0.388601;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
496;  680;  88.082902;  4.067358;  91;  11.787565;  91;  11.787565;  86;  11.139896;  110;  14.248705;  78;  10.103627;  68;  8.808290;  55;  7.124352;  29;  3.756477;  27;  3.497409;  17;  2.202073;  14;  1.813472;  5;  0.647668;  3;  0.388601;  2;  0.259067;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
497;  681;  88.212435;  4.058290;  88;  11.398964;  94;  12.176166;  92;  11.917098;  110;  14.248705;  80;  10.362694;  65;  8.419689;  47;  6.088083;  35;  4.533679;  25;  3.238342;  16;  2.072539;  8;  1.036269;  10;  1.295337;  6;  0.777202;  4;  0.518135;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
498;  676;  87.564767;  3.996114;  98;  12.694301;  83;  10.751295;  97;  12.564767;  99;  12.823834;  90;  11.658031;  70;  9.067358;  39;  5.051813;  29;  3.756477;  22;  2.849741;  18;  2.331606;  14;  1.813472;  9;  1.165803;  1;  0.129534;  2;  0.259067;  2;  0.259067;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
499;  679;  87.953368;  4.022021;  96;  12.435233;  96;  12.435233;  91;  11.787565;  82;  10.621762;  99;  12.823834;  68;  8.808290;  47;  6.088083;  30;  3.886010;  24;  3.108808;  17;  2.202073;  12;  1.554404;  6;  0.777202;  4;  0.518135;  4;  0.518135;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
500;  679;  87.953368;  4.024611;  93;  12.046632;  90;  11.658031;  91;  11.787565;  96;  12.435233;  91;  11.787565;  65;  8.419689;  58;  7.512953;  26;  3.367876;  29;  3.756477;  15;  1.943005;  11;  1.424870;  6;  0.777202;  3;  0.388601;  2;  0.259067;  2;  0.259067;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000
501;  673;  87.176166;  4.025907;  82;  10.621762;  101;  13.082902;  91;  11.787565;  85;  11.010363;  96;  12.435233;  65;  8.419689;  49;  6.347150;  33;  4.274611;  26;  3.367876;  21;  2.720207;  13;  1.683938;  5;  0.647668;  0;  0.000000;  3;  0.388601;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
502;  669;  86.658031;  4.049223;  75;  9.715026;  89;  11.528497;  97;  12.564767;  120;  15.544041;  68;  8.808290;  65;  8.419689;  51;  6.606218;  34;  4.404145;  22;  2.849741;  17;  2.202073;  14;  1.813472;  7;  0.906736;  5;  0.647668;  4;  0.518135;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
503;  675;  87.435233;  4.018135;  95;  12.305699;  87;  11.269430;  96;  12.435233;  92;  11.917098;  81;  10.492228;  69;  8.937824;  51;  6.606218;  38;  4.922280;  22;  2.849741;  15;  1.943005;  13;  1.683938;  9;  1.165803;  4;  0.518135;  1;  0.129534;  0;  0.000000;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
504;  672;  87.046632;  4.002591;  84;  10.880829;  90;  11.658031;  98;  12.694301;  107;  13.860104;  89;  11.528497;  52;  6.735751;  51;  6.606218;  35;  4.533679;  18;  2.331606;  17;  2.202073;  15;  1.943005;  6;  0.777202;  3;  0.388601;  4;  0.518135;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
505;  673;  87.176166;  3.983161;  86;  11.139896;  95;  12.305699;  93;  12.046632;  105;  13.601036;  85;  11.010363;  56;  7.253886;  52;  6.735751;  33;  4.274611;  22;  2.849741;  20;  2.590674;  11;  1.424870;  6;  0.777202;  7;  0.906736;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
506;  676;  87.564767;  4.045337;  85;  11.010363;  84;  10.880829;  105;  13.601036;  109;  14.119171;  74;  9.585492;  61;  7.901554;  60;  7.772021;  25;  3.238342;  28;  3.626943;  14;  1.813472;  16;  2.072539;  8;  1.036269;  2;  0.259067;  2;  0.259067;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
507;  676;  87.564767;  4.023316;  92;  11.917098;  92;  11.917098;  94;  12.176166;  93;  12.046632;  80;  10.362694;  76;  9.844560;  52;  6.735751;  27;  3.497409;  21;  2.720207;  18;  2.331606;  18;  2.331606;  6;  0.777202;  0;  0.000000;  5;  0.647668;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
508;  678;  87.823834;  4.005181;  89;  11.528497;  94;  12.176166;  94;  12.176166;  104;  13.471503;  85;  11.010363;  61;  7.901554;  48;  6.217617;  38;  4.922280;  21;  2.720207;  16;  2.072539;  15;  1.943005;  6;  0.777202;  1;  0.129534;  4;  0.518135;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
509;  676;  87.564767;  4.045337;  87;  11.269430;  96;  12.435233;  90;  11.658031;  105;  13.601036;  73;  9.455959;  66;  8.549223;  57;  7.383420;  32;  4.145078;  19;  2.461140;  23;  2.979275;  14;  1.813472;  7;  0.906736;  1;  0.129534;  4;  0.518135;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
510;  677;  87.694301;  4.031088;  91;  11.787565;  89;  11.528497;  105;  13.601036;  96;  12.435233;  85;  11.010363;  55;  7.124352;  46;  5.958549;  35;  4.533679;  28;  3.626943;  16;  2.072539;  15;  1.943005;  6;  0.777202;  6;  0.777202;  1;  0.129534;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
511;  674;  87.305699;  4.037565;  83;  10.751295;  103;  13.341969;  90;  11.658031;  96;  12.435233;  80;  10.362694;  63;  8.160622;  54;  6.994819;  35;  4.533679;  26;  3.367876;  17;  2.202073;  11;  1.424870;  8;  1.036269;  1;  0.129534;  4;  0.518135;  0;  0.000000;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
512;  672;  87.046632;  3.990933;  83;  10.751295;  88;  11.398964;  118;  15.284974;  82;  10.621762;  85;  11.010363;  62;  8.031088;  51;  6.606218;  34;  4.404145;  28;  3.626943;  18;  2.331606;  12;  1.554404;  4;  0.518135;  1;  0.129534;  3;  0.388601;  1;  0.129534;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
513;  679;  87.953368;  4.016839;  85;  11.010363;  92;  11.917098;  111;  14.378238;  98;  12.694301;  76;  9.844560;  65;  8.419689;  49;  6.347150;  35;  4.533679;  21;  2.720207;  23;  2.979275;  8;  1.036269;  8;  1.036269;  5;  0.647668;  0;  0.000000;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
514;  675;  87.435233;  4.059585;  83;  10.751295;  88;  11.398964;  108;  13.989637;  96;  12.435233;  87;  11.269430;  52;  6.735751;  51;  6.606218;  36;  4.663212;  30;  3.886010;  12;  1.554404;  18;  2.331606;  5;  0.647668;  3;  0.388601;  3;  0.388601;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
515;  679;  87.953368;  4.028497;  96;  12.435233;  91;  11.787565;  87;  11.269430;  110;  14.248705;  85;  11.010363;  54;  6.994819;  49;  6.347150;  34;  4.404145;  24;  3.108808;  19;  2.461140;  15;  1.943005;  9;  1.165803;  1;  0.129534;  1;  0.129534;  3;  0.388601;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
516;  678;  87.823834;  4.075130;  90;  11.658031;  86;  11.139896;  90;  11.658031;  110;  14.248705;  87;  11.269430;  60;  7.772021;  47;  6.088083;  32;  4.145078;  26;  3.367876;  22;  2.849741;  13;  1.683938;  6;  0.777202;  5;  0.647668;  1;  0.129534;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
517;  681;  88.212435;  4.076425;  93;  12.046632;  89;  11.528497;  99;  12.823834;  98;  12.694301;  81;  10.492228;  66;  8.549223;  44;  5.699482;  38;  4.922280;  22;  2.849741;  19;  2.461140;  14;  1.813472;  11;  1.424870;  3;  0.388601;  1;  0.129534;  1;  0.129534;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
518;  680;  88.082902;  4.023316;  93;  12.046632;  92;  11.917098;  108;  13.989637;  90;  11.658031;  76;  9.844560;  57;  7.383420;  56;  7.253886;  42;  5.440415;  24;  3.108808;  13;  1.683938;  17;  2.202073;  5;  0.647668;  1;  0.129534;  2;  0.259067;  3;  0.388601;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
519;  674;  87.305699;  4.029793;  89;  11.528497;  91;  11.787565;  92;  11.917098;  103;  13.341969;  79;  10.233161;  69;  8.937824;  41;  5.310881;  32;  4.145078;  28;  3.626943;  27;  3.497409;  13;  1.683938;  3;  0.388601;  3;  0.388601;  2;  0.259067;  0;  0.000000;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
520;  676;  87.564767;  4.012953;  84;  10.880829;  95;  12.305699;  101;  13.082902;  100;  12.953368;  76;  9.844560;  65;  8.419689;  53;  6.865285;  28;  3.626943;  27;  3.497409;  26;  3.367876;  12;  1.554404;  2;  0.259067;  3;  0.388601;  2;  0.259067;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
521;  678;  87.823834;  4.032383;  89;  11.528497;  85;  11.010363;  99;  12.823834;  113;  14.637306;  83;  10.751295;  59;  7.642487;  42;  5.440415;  31;  4.015544;  30;  3.886010;  21;  2.720207;  14;  1.813472;  5;  0.647668;  2;  0.259067;  2;  0.259067;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
522;  678;  87.823834;  4.059585;  86;  11.139896;  94;  12.176166;  86;  11.139896;  113;  14.637306;  83;  10.751295;  57;  7.383420;  58;  7.512953;  26;  3.367876;  25;  3.238342;  26;  3.367876;  10;  1.295337;  7;  0.906736;  3;  0.388601;  0;  0.000000;  3;  0.388601;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
523;  675;  87.435233;  4.055699;  83;  10.751295;  87;  11.269430;  94;  12.176166;  114;  14.766839;  83;  10.751295;  66;  8.549223;  41;  5.310881;  35;  4.533679;  23;  2.979275;  22;  2.849741;  13;  1.683938;  4;  0.518135;  5;  0.647668;  2;  0.259067;  1;  0.129534;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
524;  674;  87.305699;  4.018135;  92;  11.917098;  74;  9.585492;  112;  14.507772;  104;  13.471503;  74;  9.585492;  57;  7.383420;  50;  6.476684;  38;  4.922280;  26;  3.367876;  28;  3.626943;  9;  1.165803;  5;  0.647668;  1;  0.129534;  3;  0.388601;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
525;  678;  87.823834;  4.015544;  93;  12.046632;  81;  10.492228;  105;  13.601036;  100;  12.953368;  88;  11.398964;  57;  7.383420;  52;  6.735751;  28;  3.626943;  30;  3.886010;  21;  2.720207;  11;  1.424870;  4;  0.518135;  4;  0.518135;  1;  0.129534;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
526;  676;  87.564767;  4.106218;  89;  11.528497;  91;  11.787565;  88;  11.398964;  100;  12.953368;  76;  9.844560;  71;  9.196891;  42;  5.440415;  42;  5.440415;  33;  4.274611;  19;  2.461140;  9;  1.165803;  7;  0.906736;  2;  0.259067;  3;  0.388601;  3;  0.388601;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
527;  669;  86.658031;  4.066062;  86;  11.139896;  88;  11.398964;  92;  11.917098;  88;  11.398964;  80;  10.362694;  67;  8.678756;  61;  7.901554;  39;  5.051813;  25;  3.238342;  21;  2.720207;  8;  1.036269;  6;  0.777202;  3;  0.388601;  3;  0.388601;  0;  0.000000;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
528;  671;  86.917098;  4.064767;  92;  11.917098;  86;  11.139896;  96;  12.435233;  95;  12.305699;  74;  9.585492;  66;  8.549223;  47;  6.088083;  33;  4.274611;  31;  4.015544;  23;  2.979275;  15;  1.943005;  4;  0.518135;  4;  0.518135;  3;  0.388601;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
529;  672;  87.046632;  4.036269;  92;  11.917098;  88;  11.398964;  87;  11.269430;  102;  13.212435;  78;  10.103627;  68;  8.808290;  47;  6.088083;  40;  5.181347;  25;  3.238342;  19;  2.461140;  11;  1.424870;  6;  0.777202;  4;  0.518135;  3;  0.388601;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
530;  675;  87.435233;  4.062176;  86;  11.139896;  103;  13.341969;  82;  10.621762;  96;  12.435233;  83;  10.751295;  65;  8.419689;  52;  6.735751;  32;  4.145078;  29;  3.756477;  20;  2.590674;  15;  1.943005;  3;  0.388601;  3;  0.388601;  2;  0.259067;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
531;  674;  87.305699;  3.997409;  97;  12.564767;  88;  11.398964;  93;  12.046632;  98;  12.694301;  78;  10.103627;  66;  8.549223;  48;  6.217617;  34;  4.404145;  25;  3.238342;  19;  2.461140;  15;  1.943005;  6;  0.777202;  4;  0.518135;  1;  0.129534;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
532;  675;  87.435233;  4.036269;  88;  11.398964;  91;  11.787565;  94;  12.176166;  93;  12.046632;  86;  11.139896;  70;  9.067358;  46;  5.958549;  39;  5.051813;  25;  3.238342;  19;  2.461140;  11;  1.424870;  6;  0.777202;  2;  0.259067;  2;  0.259067;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
533;  671;  86.917098;  4.023316;  89;  11.528497;  88;  11.398964;  95;  12.305699;  100;  12.953368;  78;  10.103627;  69;  8.937824;  43;  5.569948;  30;  3.886010;  35;  4.533679;  17;  2.202073;  13;  1.683938;  7;  0.906736;  2;  0.259067;  3;  0.388601;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
534;  670;  86.787565;  4.046632;  87;  11.269430;  95;  12.305699;  79;  10.233161;  107;  13.860104;  78;  10.103627;  67;  8.678756;  43;  5.569948;  35;  4.533679;  35;  4.533679;  19;  2.461140;  13;  1.683938;  5;  0.647668;  2;  0.259067;  2;  0.259067;  1;  0.129534;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
535;  676;  87.564767;  4.062176;  84;  10.880829;  91;  11.787565;  96;  12.435233;  98;  12.694301;  78;  10.103627;  75;  9.715026;  46;  5.958549;  39;  5.051813;  26;  3.367876;  18;  2.331606;  10;  1.295337;  7;  0.906736;  5;  0.647668;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
536;  670;  86.787565;  4.072539;  94;  12.176166;  72;  9.326425;  103;  13.341969;  94;  12.176166;  84;  10.880829;  66;  8.549223;  46;  5.958549;  29;  3.756477;  28;  3.626943;  24;  3.108808;  17;  2.202073;  4;  0.518135;  5;  0.647668;  2;  0.259067;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
537;  673;  87.176166;  4.082902;  91;  11.787565;  89;  11.528497;  81;  10.492228;  103;  13.341969;  76;  9.844560;  71;  9.196891;  55;  7.124352;  28;  3.626943;  30;  3.886010;  27;  3.497409;  8;  1.036269;  5;  0.647668;  5;  0.647668;  1;  0.129534;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
