Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage;  11 OM Count;  11 OM Percentage;  12 OM Count;  12 OM Percentage
24;  195;  50.518135;  0.805699;  118;  30.569948;  52;  13.471503;  15;  3.886010;  6;  1.554404;  4;  1.036269;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
25;  194;  50.259067;  0.821244;  116;  30.051813;  50;  12.953368;  18;  4.663212;  7;  1.813472;  1;  0.259067;  1;  0.259067;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
26;  192;  49.740933;  0.810881;  111;  28.756477;  55;  14.248705;  17;  4.404145;  4;  1.036269;  5;  1.295337;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
27;  186;  48.186528;  0.769430;  109;  28.238342;  54;  13.989637;  15;  3.886010;  7;  1.813472;  0;  0.000000;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
28;  183;  47.409326;  0.751295;  109;  28.238342;  53;  13.730570;  14;  3.626943;  5;  1.295337;  1;  0.259067;  0;  0.000000;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
29;  186;  48.186528;  0.787565;  112;  29.015544;  47;  12.176166;  17;  4.404145;  4;  1.036269;  5;  1.295337;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
30;  193;  50.000000;  0.792746;  112;  29.015544;  60;  15.544041;  14;  3.626943;  4;  1.036269;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
31;  192;  49.740933;  0.751295;  124;  32.124352;  49;  12.694301;  12;  3.108808;  3;  0.777202;  4;  1.036269;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
32;  177;  45.854922;  0.756477;  99;  25.647668;  51;  13.212435;  21;  5.440415;  3;  0.777202;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
33;  184;  47.668394;  0.777202;  107;  27.720207;  51;  13.212435;  17;  4.404145;  6;  1.554404;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
34;  179;  46.373057;  0.725389;  112;  29.015544;  43;  11.139896;  17;  4.404145;  5;  1.295337;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
35;  172;  44.559585;  0.761658;  90;  23.316062;  56;  14.507772;  18;  4.663212;  4;  1.036269;  3;  0.777202;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
36;  189;  48.963731;  0.790155;  109;  28.238342;  55;  14.248705;  17;  4.404145;  6;  1.554404;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
37;  187;  48.445596;  0.826425;  102;  26.424870;  54;  13.989637;  21;  5.440415;  6;  1.554404;  2;  0.518135;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
38;  185;  47.927461;  0.790155;  105;  27.202073;  51;  13.212435;  22;  5.699482;  4;  1.036269;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
39;  185;  47.927461;  0.808290;  101;  26.165803;  55;  14.248705;  18;  4.663212;  8;  2.072539;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
40;  188;  48.704663;  0.769430;  114;  29.533679;  47;  12.176166;  21;  5.440415;  5;  1.295337;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
41;  178;  46.113990;  0.769430;  96;  24.870466;  52;  13.471503;  24;  6.217617;  5;  1.295337;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
